 DEFENSA DELANTERA CHEVROLET  SILVERADO 14-15 CROMADA S/HOYO P/FARO                Modificado
 DEFENSA DELANTERA CHEVROLET  SILVERADO 14-15 P/PINTAR C/HOYO P/FARO                Modificado
 DEFENSA DELANTERA CHEVROLET  SILVERADO 14-15 P/PINTAR C/HOYO P/FARO C/SENSOR                Modificado
 DEFENSA DELANTERA CHEVROLET  SILVERADO 15-16 2500/3500 P/PINTAR C/HOYO P/SENSOR                Modificado
 DEFENSA DELANTERA CHEVROLET  SILVERADO 15-16 2500/3500 P/PINTAR S/HOYO P/SENSOR                Modificado
 DEFENSA DELANTERA CHRYSLER  VOYAGER/CARAVAN 84-90 CROMADO C/BARRENO                Modificado
 DEFENSA DELANTERA DATSUN  620 73-80 CROMADA                Modificado
 DEFENSA DELANTERA DODGE  DAKOTA 91-96 CROMADA S/BARRENO                Modificado
 DEFENSA DELANTERA DODGE  DAKOTA 97-04/DURANGO 97-03 P/PINTAR                Modificado
DEFENSA DELANTERA  DAKOTA/DURANGO 97-04 CROMADA
 DEFENSA DELANTERA  NEWDODGE  RAM 09-12 CROMADA C/HOYO P/FARO                Modificado
 DEFENSA DELANTERA  NEWDODGE  RAM 09-12 CROMADA S/HOYO P/FARO                Modificado
 DEFENSA DELANTERA  NEWDODGE  RAM 09-12 P/PINTAR C/HOYO P/FARO                Modificado
 DEFENSA DELANTERA  NEWDODGE  RAM 09-12 P/PINTAR S/HOYO P/FARO                Modificado
 DEFENSA DELANTERA DODGE  RAM 13-14 P/PINTAR                Modificado
 DEFENSA DELANTERA DODGE  RAM 50/L200 79-84 CROMADA TW                Modificado
 DEFENSA DELANTERA DODGE  RAM 90-93 CROMADA C/BARRENO                Modificado
 DEFENSA DELANTERA DODGE  RAM 86-93 P/PINTAR                Modificado
 DEFENSA DELANTERA DODGE  RAM 50 87-93/L200 87-96 CROMADA                Modificado
 DEFENSA DELANTERA DODGE  RAM 94-02 CROMADA                Modificado
 DEFENSA DELANTERA DODGE  RAM 86-93 P/PINTAR C/BARRENO                Modificado
 DEFENSA DELANTERA DODGE  RAM 94-02 P/PINTAR                Modificado
 DEFENSA DELANTERA DODGE  RAM 02-08 CROMADA                Modificado
 DEFENSA DELANTERA DODGE  RAM 02-08 P/PINTAR                Modificado
 DEFENSA DELANTERA DODGE  RAM 14-17 C/HOYO P/SENSOR P/PINTAR                Modificado
 DEFENSA DELANTERA DODGE  RAM 14-17 S/HOYO P/FARO S/HOYO P/SENSOR CROMADA                Modificado
 DEFENSA DELANTERA DODGE  RAM 14-17 S/HOYO P/SENSOR C/HOYO P/FARO CROMADO                Modificado
 DEFENSA DELANTERA DODGE  RAM 14-17 S/HOYO P/SENSOR P/PINTAR                Modificado
 DEFENSA DELANTERA DODGE  VAN 94-97 CROMADA C/BARRENO TW                Modificado
 DEFENSA DELANTERA DODGE  VAN 94-97 P/PINTAR                Modificado
 DEFENSA DELANTERA DODGE  VAN 94-97 P/PINTAR C/BARRENO                Modificado
 DEFENSA DELANTERA DODGE  VAN 98-03 CROMADA C/BARRENO                Modificado
 DEFENSA DELANTERA DODGE  VAN 98-03 P/PINTAR C/BARRENO                Modificado
 DEFENSA DELANTERA FORD  ECONOLINE 97-06 P/PINTAR                Modificado
 DEFENSA DELANTERA FORD  ECONOLINE 97-06 CROMADO                Modificado
 DEFENSA DELANTERA FORD  ECONOLINE 92-96 CROMADO                Modificado
 DEFENSA DELANTERA FORD  ECONOLINE 92-96 P/PINTAR                Modificado
 DEFENSA DELANTERA FORD  ECONOLINE 08-13 CROMADO                Modificado
 DEFENSA DELANTERA FORD  EXPLORER 91-94/RANGER 89-92 CROMADO C/BARRENO                Modificado
 DEFENSA DELANTERA FORD  EXPLORER 91-94/RANGER 89-92 CROMADO S/BARRENO                Modificado
 DEFENSA DELANTERA FORD  EXPLORER 95-98 CROMADO                Modificado
 DEFENSA DELANTERA FORD  EXPLORER 91-94/RANGER 89-92 P/PINTAR S/BARRENO                Modificado
 DEFENSA DELANTERA FORD  EXPLORER 95-98 P/PINTAR                Modificado
DEFENSA DELANTERA  F-150/F-250/LOBO 97-98 CROMADO C/BARRENO
 DEFENSA DELANTERA FORD  F-150/F-250 99-09/LOBO 99-03/EXPEDITION 99-02 CROMADO                Modificado
DEFENSA DELANTERA  F-150/F-250/LOBO 97-98 P/PINTAR C/BARRENO
 DEFENSA DELANTERA FORD  F-150/F-250 99-09/LOBO 99-03 P/PINTAR                Modificado
DEFENSA DELANTERA  F-150/F-250/LOBO 97-98 P/PINTAR S/BARRENO
 DEFENSA DELANTERA FORD  LOBO 97-98 4X4/EXPEDITION 97-02 P/PINTAR C/BARRENO                Modificado
 DEFENSA DELANTERA FORD  LOBO 97-98 4X4/EXPEDITION 97-02 CROMADO C/BARRENO                Modificado
 DEFENSA DELANTERA FORD  LOBO 04-07 CROMADO C/HOYO P/FARO                Modificado
 DEFENSA DELANTERA FORD  LOBO 04-07 CROMADO S/HOYO P/FARO                Modificado
 DEFENSA DELANTERA FORD  LOBO 04-07 P/PINTAR C/HOYO P/NIEBLA                Modificado
 DEFENSA DELANTERA FORD  LOBO 04-07 P/PINTAR S/HOYO P/NIEBLA                Modificado
 DEFENSA DELANTERA FORD  LOBO 05-08 CROMADO S/VENTANA P/FARO                Modificado
 DEFENSA DELANTERA FORD  LOBO 05-08 P/PINTAR S/VENTANA P/FARO                Modificado
 DEFENSA DELANTERA FORD  LOBO 06-08 CROMADO P/FARO REDONDO                Modificado
DEFENSA DELANTERA  LOBO/F-150 09-12 CROMADA C/HOYO P/FARO
DEFENSA DELANTERA  LOBO/F-150 09-12 CROMADA S/HOYO P/FARO
DEFENSA DELANTERA  LOBO/F-150 09-12 P/PINTAR C/HOYO P/FARO
DEFENSA DELANTERA  LOBO/F-150 09-12 P/PINTAR S/HOYO P/FARO
 DEFENSA DELANTERA FORD  LOBO 06-08 P/PINTAR P/FARO REDON                Modificado
DEFENSA DELANTERA  RANGER/BRONCO II 84-88 CROMADO
 DEFENSA DELANTERA FORD  RANGER 93-97 CROMADO C/BARRENO                Modificado
 DEFENSA DELANTERA FORD  RANGER 93-97 CROMADO S/BARRENO                Modificado
 DEFENSA DELANTERA FORD  RANGER 93-97 P/PINTAR S/BARRENO                Modificado
 DEFENSA DELANTERA FORD  RANGER 98-04 CROMADO C/BARRENO                Modificado
 DEFENSA DELANTERA FORD  RANGER 98-04 P/PINTAR C/BARRENO                Modificado
 DEFENSA DELANTERA FORD  RANGER 98-04 P/PINTAR S/BARRENO                Modificado
 DEFENSA DELANTERA FORD  RANGER 01 P/PINTAR                Modificado
 DEFENSA DELANTERA FORD  RANGER 01 CROMADO                Modificado
 DEFENSA DELANTERA FORD  RANGER 98-04 CROMADO S/BARRENO                Modificado
 DEFENSA DELANTERA FORD  RANGER 05-09 MEX/RANGER 01-05 AMERICANA CROMADA 4X4                Modificado
 DEFENSA DELANTERA FORD  RANGER 05-09 MEX/RANGER 01-05 AMERICANA P/PINTAR 4X4                Modificado
 DEFENSA DELANTERA FORD  F-350/SUPER DUTY/EXCURSION 99-04 CROMADO C/BARRENO                Modificado
 DEFENSA DELANTERA FORD  F-350/SUPER DUTY 99-04 P/PINTAR S/BARRENO                Modificado
 DEFENSA DELANTERA FORD  F-350/SUPER DUTY 99-04 CROMADO S/BARRENO                Modificado
 DEFENSA DELANTERA FORD  F-350/SUPER DUTY 05-06 CROMADO                Modificado
 DEFENSA DELANTERA FORD  F-350/SUPER DUTY 05-06 NEGRA C/HOYO P/MOLDURA                Modificado
 DEFENSA DELANTERA FORD  F-350/SUPER DUTY 05-06 NEGRA S/HOYO P/MOLDURA                Modificado
 DEFENSA DELANTERA FORD  F-350/SUPER DUTY 08-10 CROMADO                Modificado
 DEFENSA DELANTERA FORD  F-150/F-250/F-350 92-98 CROMADO S/BARRENO                Modificado
 DEFENSA DELANTERA FORD  F-150/F-250/F-350 92-98 CROMADO C/BARRENO                Modificado
 DEFENSA DELANTERA FORD  F-150/F-250/F-350 92-98 P/PINTAR S/BARRENO                Modificado
 DEFENSA DELANTERA FORD  F-150/F-250/F-350 92-98 P/PINTAR C/BARRENO                Modificado
 DEFENSA DELANTERA FORD  F-350/SUPER DUTY 08-10 P/PINTAR                Modificado
 DEFENSA DELANTERA FORD  F-150/F-250 76-79 CROMADO                Modificado
 DEFENSA DELANTERA ISUZU  LUV 88-95 P/PINTAR S/BARRENO                Modificado
 DEFENSA DELANTERA ISUZU  LUV 88-95 CROMADO S/BARRENO                Modificado
DEFENSA DELANTERA  CHEROKEE 84-96/COMANCHE 86-92 CROMADO
 DEFENSA DELANTERA JEEP  CHEROKEE 97-01 P/PINTAR                Modificado
DEFENSA DELANTERA  CHEROKEE 84-86/COMANCHE 86-92 NEGRA
 DEFENSA DELANTERA JEEP  WRANGLER 97-06 NEGRA                Modificado
 DEFENSA DELANTERA MAZDA  PICK UP 86-93 P/PINTAR                Modificado
 DEFENSA DELANTERA MAZDA  PICK UP 86-93 CROMADO                Modificado
 DEFENSA DELANTERA MAZDA  PICK UP 94-97 P/PINTAR S/BARRENO                Modificado
 DEFENSA DELANTERA MAZDA  PICK UP 94-97 P/PINTAR C/BARRENO                Modificado
 DEFENSA DELANTERA MAZDA  PICK UP 98-00 CROMADO                Modificado
 DEFENSA DELANTERA NISSAN  720 81-83 CROMADO                Modificado
 DEFENSA DELANTERA NISSAN  720 84-93 CROMADO                Modificado
 DEFENSA DELANTERA NISSAN  720 84-93 NEGRA                Modificado
DEFENSA DELANTERA  ARMADA/TITAN 04-13
 DEFENSA DELANTERA NISSAN  D21 94-08 MEXICO CROMADO                Modificado
 DEFENSA DELANTERA NISSAN  D21 86-92 AMER/PATHFINDER 87-95 CROMADO S/BARRENO                Modificado
DEFENSA DELANTERA  D21 86-92/PATHFINDER 87-95 CROMADO C/BARRENO C/HULE
 DEFENSA DELANTERA NISSAN  D21 94-08 MEXICO P/PINTAR                Modificado
 DEFENSA DELANTERA NISSAN  D21 93-97 AMERICANA CROMADO ECONOMICA                Modificado
 DEFENSA DELANTERA NISSAN  D21 93-97 AMERICANA P/PINTAR                Modificado
 DEFENSA DELANTERA NISSAN  D21 86-92 AMERICANA/PATHFINDER 87-95 P/PINTAR                Modificado
 DEFENSA DELANTERA NISSAN  D21 96-97 NEGRO                Modificado
 DEFENSA DELANTERA NISSAN  D21 93-97 AMERICANA CROMADO BRILLANTE                Modificado
 DEFENSA DELANTERA NISSAN  FRONTIER 05-08 C/HOYO CROMADO                Modificado
 DEFENSA DELANTERA NISSAN  FRONTIER 05-08 S/HOYO CROMADO                Modificado
 DEFENSA DELANTERA NISSAN  FRONTIER 98-00 P/PINTAR                Modificado
 DEFENSA DELANTERA NISSAN  FRONTIER 98-00 CROMADA                Modificado
 DEFENSA DELANTERA NISSAN  PATHFINDER 96-98 CROMADO                Modificado
 DEFENSA DELANTERA NISSAN  PATHFINDER 96-98 P/PINTAR                Modificado
DEFENSA DELANTERA  X-TERRA 00-01
 DEFENSA DELANTERA TOYOTA  HILUX 92-95                Modificado
 DEFENSA DELANTERA TOYOTA  PICK UP 89-95 CROMADO                Modificado
 DEFENSA DELANTERA TOYOTA  PICK UP 89-95 P/PINTAR                Modificado
 DEFENSA DELANTERA TOYOTA  PICK UP 79-81 CROMADO                Modificado
 DEFENSA DELANTERA TOYOTA  PICK UP 82-83 CROMADO                Modificado
 DEFENSA DELANTERA TOYOTA  PICK UP 84-86 CROMADO                Modificado
 DEFENSA DELANTERA TOYOTA  PICK UP 87-88 CROMADO                Modificado
 DEFENSA DELANTERA TOYOTA  PICK UP 89-91 4X4 CROMADO                Modificado
 DEFENSA DELANTERA TOYOTA  PICK UP 84-88 4X4 CROMADO                Modificado
 DEFENSA DELANTERA TOYOTA  PICK UP 92-95 CROMADA                Modificado
 DEFENSA DELANTERA TOYOTA  4 RUNNER 92-95 CROMADO                Modificado
DEFENSA DELANTERA  4 RUNNER LIMITED 96-97 CROMADO
DEFENSA DELANTERA  4 RUNNER SR5 96-97 P/PINTAR
DEFENSA DELANTERA  4 RUNNER SR5 96-97 CROMADO
DEFENSA DELANTERA  4 RUNNER LIMITED 96-97 P/PINTAR
DEFENSA DELANTERA  4 RUNNER SPORT 99-02
DEFENSA DELANTERA  4 RUNNER LIMITED 99-02
 DEFENSA DELANTERA TOYOTA  TACOMA 01-04 CROMADO                Modificado
 DEFENSA DELANTERA TOYOTA  T100 93-98 CROMADO                Modificado
 DEFENSA DELANTERA TOYOTA  T100 93-98 NEGRA                Modificado
 DEFENSA DELANTERA TOYOTA  TACOMA 95-96 NORMAL CROMADO C/HOYO P/FARO                Modificado
 DEFENSA DELANTERA TOYOTA  TACOMA 95-97 4X4 CROMADO                Modificado
 DEFENSA DELANTERA TOYOTA  TACOMA 01-04 P/PINTAR                Modificado
 DEFENSA DELANTERA TOYOTA  TACOMA 98-00 CROMADA SUPERIOR                Modificado
 DEFENSA DELANTERA TOYOTA  TUNDRA 07-10 S/HOYO P/SENSOR CROMADO                Modificado
 DEFENSA DELANTERA TOYOTA  TUNDRA 07-10 C/HOYO P/SENSOR CROMADO                Modificado
 DEFENSA DELANTERA TOYOTA  TUNDRA 00-03 CROMADO                Modificado
 DEFENSA DELANTERA TOYOTA  TUNDRA 00-06 CROMADA                Modificado
 DEFENSA DELANTERA TOYOTA  TUNDRA 00-06 P/PINTAR                Modificado
 DEFENSA DELANTERA VOLKSWAGEN  SEDAN 77-03 CROMADO ANCHA CADENZA NACIONAL                Modificado
 DEFENSA DELANTERA VOLKSWAGEN  SEDAN 77-03 CROMADO ANCHA POP NACIONAL                Modificado
 DEFENSA DELANTERA VOLKSWAGEN  SEDAN 77-03 BCO ANCHA POP NACIONAL                Modificado
 DEFENSA DELANTERA VOLKSWAGEN  SEDAN 77-03 NEGRA ANCHA POP NACIONAL                Modificado
 DEFENSA DELANTERA VOLKSWAGEN  SEDAN 77-03 ROJO ANCHA POP NACIONAL                Modificado
DEFENSA TRASERA  BLAZER 95-97
 DEFENSA TRASERA CHEVROLET  BLAZER 98-04 P/PINTAR C/HULE                Modificado
 DEFENSA TRASERA CHEVROLET  CHEYENNE 73-88 CROMADO                Modificado
DEFENSA TRASERA  CHEYENNE/SUBURBAN/SIERRA 89-91 CROMADO S/BARRENO
DEFENSA TRASERA  CHEYENNE/SUBURBAN/SIERRA 89-91 CROMADO C/BARRENO
 DEFENSA TRASERA CHEVROLET  CHEYENNE/SILVERADO/CUSTOM 07-13 SOLO SOPORTE                Modificado
 DEFENSA TRASERA CHEVROLET  CHEYENNE 92-00 P/PINTAR C/HULE                Modificado
 DEFENSA TRASERA CHEVROLET  COLORADO 04-07 NEGRA COMPLETA                Modificado
 DEFENSA TRASERA CHEVROLET  COLORADO 04-07 CROMADA COMPLETA                Modificado
 DEFENSA TRASERA CHEVROLET  COLORADO 08-12 NEGRA COMPLETA                Modificado
 DEFENSA TRASERA CHEVROLET  COLORADO 08-12 CROMADA COMPLETA                Modificado
DEFENSA TRASERA  SILVERADO/CUSTOM/SIERRA 99-06/SUBURBAN 00-06 CROMADA P/MOLDURA
DEFENSA TRASERA  SILVERADO/CUSTOM/SIERRA/SUBURBAN 99-06 P/PINTAR P/MOLDURA
 DEFENSA TRASERA CHEVROLET  EXPRESS VAN 96-16 CROMADA                Modificado
 DEFENSA TRASERA CHEVROLET  EXPRESS VAN 96-16 CROMADA C/HULE                Modificado
 DEFENSA TRASERA CHEVROLET  EXPRESS VAN 96-15 P/PINTAR C/HULE                Modificado
 DEFENSA TRASERA CHEVROLET  EXPRESS VAN 96-16 P/PINTAR                Modificado
 DEFENSA TRASERA CHEVROLET  EXPRESS VAN 96-16 CROMADA C/HULE C/REFLEJANTE                Modificado
DEFENSA TRASERA  S-10 95-04
DEFENSA TRASERA  S-10/JIMMY/BRAVADA/BLAZER 95-97
 DEFENSA TRASERA CHEVROLET  S-10/SONOMA 98-99                Modificado
 DEFENSA TRASERA CHEVROLET  S-10 98-04 P/PINTAR                Modificado
 DEFENSA TRASERA CHEVROLET  S-10 98-04 P/PINTAR C/HULE                Modificado
 DEFENSA TRASERA CHEVROLET  S-10 98-04 CROMADA                Modificado
 DEFENSA TRASERA CHEVROLET  S-10 98-04 CROMADA C/HULE                Modificado
DEFENSA TRASERA  SILVERADO/SIERRA 07-13 CROMADA
 DEFENSA TRASERA CHEVROLET  SILVERADO 07-13 P/PINTAR C/HOYO P/SENSOR                Modificado
 DEFENSA TRASERA CHEVROLET  SILVERADO 07-13 P/PINTAR S/HOYO P/SENSOR                Modificado
 DEFENSA TRASERA CHEVROLET  SILVERADO 99-06 P/PINTAR C/HULE                Modificado
 DEFENSA TRASERA CHEVROLET  SILVERADO 99-04 CROMADA C/HULE                Modificado
 DEFENSA TRASERA CHEVROLET  SILVERADO 99-06 CROMADA                Modificado
 DEFENSA TRASERA CHEVROLET  SUBURBAN 00-06 CROMADA C/HULE                Modificado
 DEFENSA TRASERA CHEVROLET  SUBURBAN 92-99 P/PINTAR C/HULE                Modificado
 DEFENSA TRASERA CHEVROLET  SUBURBAN 92-99 CROMADA C/HULE                Modificado
DEFENSA TRASERA  CHEYENNE/SIERRA 88-98 CROMADO C/HULE C/BRAZO
 DEFENSA TRASERA DODGE  DAKOTA 05-15 NEGRA                Modificado
 DEFENSA TRASERA DODGE  DAKOTA 05-07 CROMADA                Modificado
 DEFENSA TRASERA DODGE  DAKOTA 05-07 CROMADA                Modificado
 DEFENSA TRASERA  NEWDODGE  RAM 02-09 CROMADA                Modificado
 DEFENSA TRASERA  NEWDODGE  RAM 02-09 P/PINTAR                Modificado
 DEFENSA TRASERA  NEWDODGE  RAM 09-12 CROMADA                Modificado
 DEFENSA TRASERA DODGE  RAM 09-15 P/PINTAR C/HOYO P/SENSOR P/2 ESCAPES C/HULE                Modificado
 DEFENSA TRASERA DODGE  RAM 09-15 P/PINTAR S/HOYO P/SENSOR P/2 ESCAPES                Modificado
 DEFENSA TRASERA DODGE  RAM 09-15 CROMADA C/HOYO P/SENSOR P/2 ESCAPES                Modificado
 DEFENSA TRASERA DODGE  RAM 09-15 CROMADA S/HOYO P/SENSOR P/2 ESCAPES                Modificado
 DEFENSA TRASERA DODGE  RAM 09-15 P/PINTAR C/HOYO P/SENSOR C/HULE                Modificado
 DEFENSA TRASERA DODGE  RAM 09-15 P/PINTAR S/HOYO P/SENSOR                Modificado
 DEFENSA TRASERA DODGE  RAM 09-15 CROMADA C/HOYO P/SENSOR C/HULE                Modificado
 DEFENSA TRASERA DODGE  RAM 09-15 CROMADA S/HOYO P/SENSOR                Modificado
 DEFENSA TRASERA DODGE  RAM 09-15 P/PINTAR C/HOYO P/SENSOR P/2 ESCAPES                Modificado
 DEFENSA TRASERA DODGE  RAM 09-15 P/PINTAR P/2 ESCAPES                Modificado
 DEFENSA TRASERA DODGE  RAM 09-15 CROMADA C/HOYO P/SENSOR S/HULE                Modificado
 DEFENSA TRASERA DODGE  RAM 09-15 P/PINTAR C/HOYO P/SENSOR                Modificado
 DEFENSA TRASERA DODGE  RAM 09-15 P/PINTAR                Modificado
 DEFENSA TRASERA DODGE  RAM 09-15 CROMADA C/HOYO P/SENSOR S/HOYO P/ESCAPE                Modificado
 DEFENSA TRASERA DODGE  RAM 09-15 CROMADA                Modificado
 DEFENSA TRASERA DODGE  RAM 94-00 CROMADA                Modificado
 DEFENSA TRASERA DODGE  RAM 04-09 P/PINTAR C/HULE                Modificado
 DEFENSA TRASERA DODGE  VAN 92-07 P/PINTAR                Modificado
 DEFENSA TRASERA DODGE  VAN 94-03 CROMADA CROMADA                Modificado
 DEFENSA TRASERA FORD  ECONOLINE 92-04 CROMADA                Modificado
 DEFENSA TRASERA FORD  EXPEDITION 00-02 CROMADA                Modificado
 DEFENSA TRASERA FORD  EXPEDITION 97-02 P/PINTAR                Modificado
 DEFENSA TRASERA FORD  EXPEDITION 97-02 CROMADA                Modificado
 DEFENSA TRASERA FORD  LOBO 04-08 CROMADA                Modificado
 DEFENSA TRASERA FORD  LOBO 06-08 CROMADA C/HOYO P/SENSOR                Modificado
 DEFENSA TRASERA FORD  LOBO 06-08 CROMADA                Modificado
 DEFENSA TRASERA FORD  LOBO 04-05 CROMADA C/HOYO P/SENSOR                Modificado
 DEFENSA TRASERA FORD  RANGER 98-11 P/PINTAR                Modificado
 DEFENSA TRASERA FORD  RANGER 98-00 CROMADA                Modificado
 DEFENSA TRASERA FORD  RANGER 93-98 P/PINTAR                Modificado
 DEFENSA TRASERA FORD  SUPER DUTY 08-10 C/HOYO P/SENSOR P/PINTAR                Modificado
 DEFENSA TRASERA FORD  SUPER DUTY 08-10 S/HOYO P/SENSOR P/PINTAR                Modificado
 DEFENSA TRASERA FORD  SUPER DUTY 08-10 C/HOYO P/SENSOR CROMADA                Modificado
 DEFENSA TRASERA FORD  SUPER DUTY 08-10 S/HOYO P/SENSOR CROMADA                Modificado
 DEFENSA TRASERA FORD  SUPER DUTY 06-08 P/PINTAR C/HOYO P/SENSOR                Modificado
 DEFENSA TRASERA FORD  SUPER DUTY 06-08 P/PINTAR                Modificado
 DEFENSA TRASERA FORD  SUPER DUTY 01-07 P/PINTAR C/HOYO P/SENSOR                Modificado
 DEFENSA TRASERA FORD  SUPER DUTY 01-07 P/PINTADA C/HULE                Modificado
 DEFENSA TRASERA FORD  SUPER DUTY 01-07 P/PINTAR                Modificado
 DEFENSA TRASERA FORD  SUPER DUTY 08-15 P/PINTAR C/HOYO P/SENSOR                Modificado
 DEFENSA TRASERA FORD  SUPER DUTY 08-15 P/PINTAR S/HOYO P/SENSOR                Modificado
 DEFENSA TRASERA FORD  SUPER DUTY 01-07 P/PINTAR C/HOYO P/SENSOR                Modificado
 DEFENSA TRASERA FORD  SUPER DUTY 01-07 CROMADA C/HOYO P/SENSOR                Modificado
 DEFENSA TRASERA FORD  F-150/F-250 97-04 CROMADO P/MOLDURA                Modificado
 DEFENSA TRASERA FORD  F-150/F-250 97-04 P/PINTAR P/MOLDURA                Modificado
DEFENSA TRASERA  CHEROKEE 84-96/COMANCHE 86-92 CROMADA
DEFENSA TRASERA  CHEROKEE 84-96/COMANCHE 86-92 P/PINTAR
 DEFENSA TRASERA JEEP  CHEROKEE 97-01 P/PINTAR                Modificado
DEFENSA TRASERA  WRANGLER 97-06
 DEFENSA TRASERA NISSAN  FRONTIER 05-13 CROMADA                Modificado
 DEFENSA TRASERA NISSAN  FRONTIER 05-15 P/PINTAR C/HULE                Modificado
 DEFENSA TRASERA NISSAN  FRONTIER 05-15 P/PINTAR                Modificado
 DEFENSA TRASERA NISSAN  FRONTIER 05-14 CROMADA                Modificado
 DEFENSA TRASERA NISSAN  FRONTIER 98-04 P/PINTAR C/HULE                Modificado
 DEFENSA TRASERA NISSAN  FRONTIER 16-17 CROMADA                Modificado
 DEFENSA TRASERA NISSAN  TITAN 04-15 CROMADA                Modificado
 DEFENSA TRASERA NISSAN  TITAN 04-14 NEGRA C/HULE                Modificado
 DEFENSA TRASERA NISSAN  TITAN 04-15 CROMADA C/HOYO P/SENSOR                Modificado
 DEFENSA TRASERA NISSAN  TITAN 04-15 P/PINTAR                Modificado
DEFENSA TRASERA  X-TERRA CENTRAL 00-04
 DEFENSA TRASERA TOYOTA  HILUX 15-16 CROMADA                Modificado
 DEFENSA TRASERA TOYOTA  PICK UP 89-95 CROMADO C/ESCALON                Modificado
 DEFENSA TRASERA TOYOTA  PICK UP 89-95 P/PINTAR C/HULE                Modificado
 DEFENSA TRASERA TOYOTA  PICK UP 89-95 CROMADA                Modificado
 DEFENSA TRASERA TOYOTA  PICK UP 89-95 P/PINTAR                Modificado
 DEFENSA TRASERA TOYOTA  TACOMA 05-15 CROMADO                Modificado
 DEFENSA TRASERA TOYOTA  TACOMA 95-04 CROMADA                Modificado
 DEFENSA TRASERA TOYOTA  TACOMA 95-04 P/PINTAR                Modificado
 DEFENSA TRASERA TOYOTA  TACOMA 05-15 P/PINTAR                Modificado
 DEFENSA TRASERA TOYOTA  TACOMA 95-04 NEGRA C/HULE                Modificado
 DEFENSA TRASERA TOYOTA  TACOMA 95-04 CROMADA                Modificado
 DEFENSA TRASERA TOYOTA  TUNDRA 00-06 P/PINTAR                Modificado
 DEFENSA TRASERA TOYOTA  TUNDRA 00-06 CROMADA                Modificado
 DEFENSA TRASERA VOLKSWAGEN  SEDAN 77-03 BLANCO ANCHA POP NACIONAL                Modificado
 DEFENSA TRASERA VOLKSWAGEN  SEDAN 77-03 CROMADO ANCHA CADENZA NACIONAL                Modificado
 DEFENSA TRASERA VOLKSWAGEN  SEDAN 77-03 CROMADO ANCHA POP NACIONAL                Modificado
 DEFENSA TRASERA VOLKSWAGEN  SEDAN 77-03 NEGRA ANCHA POP NACIONAL                Modificado
 DEFENSA TRASERA VOLKSWAGEN  SEDAN 77-03 ROJO ANCHA POP NACIONAL                Modificado
DEFENSA TRASERA UNIVERSAL C/ESCALON C/HULE C/LUZ NACIONAL
DEFENSA TRASERA UNIVERSAL MINI CROMADO C/HULE
 DEPOSITO RECUPERADOR ACURA  MDX 07-11 IMP                Modificado
 DEPOSITO RECUPERADOR ACURA  TL 09-12 3.5 Y 3.7L IMP                Modificado
 DEPOSITO RECUPERADOR ACURA  TSX 04-08 IMP                Modificado
 DEPOSITO RECUPERADOR ACURA  TSX 09-11 2.4 Y 3.5L IMP                Modificado
 DEPOSITO RECUPERADOR ACURA  RSX 02-06 IMP                Modificado
 DEPOSITO RECUPERADOR ACURA  RDX 07-11 IMP                Modificado
 DEPOSITO LIMPIABRISAS ACURA  MDX 07-13 C/MOTOR Y SENSOR IMP                Modificado
 DEPOSITO LIMPIABRISAS CADILLAC  CTS 08-14 C/TAPON MOTOR SENSOR Y LIMPIADOR DE FAROS IMP                Modificado
DEPOSITO RECUPERADOR  ACADIA 07-11 IMP
DEPOSITO RECUPERADOR  ASTRA L4 1.8L 00-05
DEPOSITO RECUPERADOR  ASTRA L4 2.4L 04-06 SIN SENSOR
DEPOSITO RECUPERADOR  ASTRO/SAFARI 85-94 IMP
 DEPOSITO RECUPERADOR CHEVROLET  AVALANCHE 07-13 C/TAPON IMP                Modificado
DEPOSITO RECUPERADOR  AVEO L4 1.6L 07-15/G3 07-11
DEPOSITO RECUPERADOR  AVEO 07-11/G3 09-10 C/TAPON IMP
DEPOSITO RECUPERADOR  BLAZER 95-05/S-10 95-05
DEPOSITO RECUPERADOR  CAPTIVA 08-13
DEPOSITO RECUPERADOR  CAVALIER L4 2.2L/ 2.4L 99-01
 DEPOSITO RECUPERADOR CHEVROLET  CHEVY L4 1.4L 95-96/ L4 1.6L 97-11                Modificado
 DEPOSITO LIMPIABRISAS CHEVROLET  CHEVY 94-12                Modificado
 DEPOSITO RECUPERADOR CHEVROLET  CHEVY 99-12                Modificado
DEPOSITO RECUPERADOR  COLORADO 04-08 IMP
DEPOSITO RECUPERADOR  CORSA/TORNADO L4 1.8L 02-08 VEH. S/AIRE ACONDICIONADO
DEPOSITO RECUPERADOR  CORSA 03-11
DEPOSITO RECUPERADOR  CORSA 06-11
 DEPOSITO RECUPERADOR CHEVROLET  EQUINOX 10-13 C/TAPON IMP                Modificado
DEPOSITO RECUPERADOR  EXPRESS VAN 06-12/EXPRESS 4500/SAVANA 4500 13 6.6L DIESEL
DEPOSITO RECUPERADOR  MALIBU 97-04
DEPOSITO RECUPERADOR  MALIBU 99-05
 DEPOSITO RECUPERADOR CHEVROLET  MALIBU 08-12 IMP                Modificado
DEPOSITO RECUPERADOR  MALIBU 99-06 C/TAPON Y MOTOR IMP
 DEPOSITO RECUPERADOR CHEVROLET  MERIVA 04-08 2 SALIDAS C/TAPON                Modificado
 DEPOSITO RECUPERADOR CHEVROLET  MERIVA 04-08 3 SALIDAS C/TAPON                Modificado
